user_id,days_active,avg_session_duration,num_logins,features_used,region,device_type,email_open_rate,ad_clicks,is_premium_user
4687,20,4.452205727823062,3,13,South Africa,Desktop,0.6580764177559352,3,0
4688,18,13.347216668647992,10,12,Russia,Desktop,0.31820116594306613,3,0
4689,14,7.422063465121029,3,9,Germany,Desktop,0.22317009785004926,0,0
4690,18,2.3342729377717797,30,2,South Africa,Mobile,0.08104731196270076,2,0
4691,28,17.995568048533194,46,9,Germany,Desktop,0.05766934782784672,8,0
4692,14,6.084213810388548,22,8,South Africa,Mobile,0.30597435320228894,0,0
4693,20,18.727051730344563,3,11,Brazil,Mobile,0.7364733452492555,1,0
4694,21,14.913820115808566,1,9,South Africa,Desktop,0.2056200663436163,1,0
4695,24,15.727762818406717,33,5,Germany,Mobile,0.2992274501394966,7,0
4696,15,5.6263069242768875,19,13,Russia,Mobile,0.9051714185221239,5,0
4697,22,6.2154996611026325,36,2,Brazil,Desktop,0.6391574958113206,6,1
4698,4,11.382819568833185,34,10,Germany,Desktop,0.9197223894219765,3,1
4699,13,5.097797347697519,31,10,India,Mobile,0.9112260340036341,3,0
4700,27,7.497770468294581,43,6,South Africa,Mobile,0.06341068248568993,3,0
4701,23,7.78632460306048,24,7,Brazil,Mobile,0.9550093249283648,5,0
4702,8,4.873338798549754,12,3,Russia,Mobile,0.05117795906125566,3,0
4703,18,5.693291001112893,13,14,India,Desktop,0.9256189177484868,0,1
4704,12,16.193933156148617,16,6,South Africa,Desktop,0.5467334366567159,0,0
4705,23,5.009525381850831,16,6,Brazil,Mobile,0.5331895828773915,7,0
4706,14,2.512233053190605,20,8,Germany,Desktop,0.713264062619819,1,0
4707,2,13.328388967320892,41,1,South Africa,Mobile,0.87921127076173,8,0
4708,18,19.567696149064098,48,4,Brazil,Desktop,0.6170045556612569,9,1
4709,24,7.961848663216185,27,1,South Africa,Desktop,0.4253998537813215,7,0
4710,2,4.135802657532541,39,8,Brazil,Mobile,0.11188934298477349,0,0
4711,11,12.266971856615553,13,2,Germany,Desktop,0.7892093058948786,9,0
4712,9,18.31437579972163,4,8,South Africa,Mobile,0.12829349247080513,7,0
4713,12,16.113112036912618,32,3,Brazil,Desktop,0.726365861199243,8,0
4714,17,13.205285631428888,45,8,India,Desktop,0.527924945782026,3,0
4715,15,7.671016938936789,40,6,Russia,Mobile,0.3858359247580685,6,0
4716,25,11.75384311897196,34,1,Brazil,Desktop,0.6129863862533677,3,0
4717,17,3.6424071434765963,39,7,Brazil,Desktop,0.772356086074543,2,0
4718,26,14.221017637052059,43,13,Brazil,Mobile,0.941139618450621,0,0
4719,29,15.051728340157716,17,7,South Africa,Desktop,0.2646968828377999,1,0
4720,26,19.370569212378538,24,6,Russia,Desktop,0.9471301602116983,6,0
4721,18,6.6871524574112895,29,1,South Africa,Mobile,0.960948045987792,5,0
4722,22,2.3322155427744073,46,5,Brazil,Mobile,0.8136305144796802,7,0
4723,6,11.820952359688711,28,1,Brazil,Desktop,0.8814371749423491,2,1
4724,17,14.72222907914266,45,1,Russia,Desktop,0.6924275137171717,5,1
4725,23,16.227334565893784,47,6,India,Mobile,0.03909721993128468,5,0
4726,24,5.487300794446591,22,8,South Africa,Mobile,0.5750785447053921,1,0
4727,18,6.711551642666426,28,1,India,Desktop,0.747204562960772,0,0
4728,8,11.226636654811333,25,2,Brazil,Desktop,0.941703134706335,1,1
4729,9,7.950814579460033,41,5,Brazil,Mobile,0.5704518470188736,8,0
4730,6,17.48920675857401,3,8,Germany,Desktop,0.7942006782573834,5,1
4731,5,10.527682767296964,13,11,Germany,Desktop,0.705038717544494,2,0
4732,12,16.392415593836056,31,4,India,Mobile,0.28080288854758184,9,0
4733,25,12.451155688682368,13,14,Germany,Desktop,0.15472807515135856,6,0
4734,29,15.915622549108015,41,5,Russia,Desktop,0.7509053286779004,0,1
4735,28,7.988113757545829,18,10,India,Mobile,0.2337683611795074,7,0
4736,11,16.9654991947456,37,5,Germany,Desktop,0.24469155463014092,9,0
4737,25,6.942301679918389,43,3,Germany,Desktop,0.6439462387006476,6,0
4738,1,11.829778544059234,34,6,Russia,Mobile,0.7890684640295285,2,0
4739,11,5.852128037129736,17,5,Russia,Mobile,0.5823320928612362,3,0
4740,19,10.55947738927148,21,2,India,Mobile,0.8849831538790712,6,1
4741,9,7.727153771156656,36,14,South Africa,Desktop,0.21144326925067447,3,1
4742,27,6.800661751469857,40,10,Russia,Desktop,0.25241442954073956,4,1
4743,2,19.405730324504674,19,14,Germany,Desktop,0.6369555041574445,0,1
4744,12,4.881333898761151,12,4,India,Desktop,0.829368184618297,4,1
4745,4,16.171865074233114,28,11,South Africa,Mobile,0.5393518016782335,9,0
4746,4,19.714969270697868,11,4,India,Mobile,0.010381573302546188,9,0
4747,18,2.3582267073214007,48,7,Germany,Mobile,0.6769431292069411,3,0
4748,15,14.58249345275771,37,7,South Africa,Desktop,0.8135824330179348,2,0
4749,19,6.552412500013168,28,9,South Africa,Mobile,0.2765436278959741,8,1
4750,13,2.72878083790948,35,10,Russia,Desktop,0.05419822888226744,0,0
4751,19,9.252012421219355,44,12,Brazil,Desktop,0.5179519781075482,9,0
4752,17,18.833920583075752,15,2,Germany,Desktop,0.042155220350953426,4,1
4753,6,2.2117716986059586,16,6,Brazil,Mobile,0.41601674391524435,9,1
4754,16,12.58194245473607,45,2,Germany,Desktop,0.01781784447029544,1,0
4755,24,11.025136614715837,7,9,India,Desktop,0.2249667229079365,4,1
4756,12,17.720914958678854,47,2,Brazil,Mobile,0.3888224518869099,4,0
4757,19,3.5120308613712616,3,6,South Africa,Mobile,0.11170588974525786,9,0
4758,5,14.267468537959706,31,8,Russia,Desktop,0.11415590398868325,0,0
4759,17,14.241974571798991,12,6,Germany,Desktop,0.8270617403256258,3,0
4760,26,14.043440303521098,8,12,Russia,Desktop,0.04142386675739951,6,0
4761,23,18.962020908830667,25,3,Germany,Mobile,0.6889662486736458,0,1
4762,26,16.815575522123847,44,5,South Africa,Mobile,0.8144820493493515,9,0
4763,29,2.7555090723831084,35,4,South Africa,Mobile,0.13072235413563893,1,0
4764,1,10.479491312681237,12,1,South Africa,Mobile,0.19537073451347264,3,0
4765,28,9.163155011624003,21,5,South Africa,Mobile,0.6414933015950294,9,1
4766,27,7.5826499796344375,26,10,South Africa,Desktop,0.3156466127432189,1,0
4767,25,10.124061052773751,2,12,Russia,Desktop,0.47642307123490024,1,0
4768,24,8.915495328667594,14,5,India,Desktop,0.836002708279732,0,0
4769,23,9.782010197815975,46,7,Brazil,Desktop,0.13798317138428984,1,1
4770,10,19.626713580955563,4,12,Russia,Mobile,0.619652521904706,2,1
4771,15,3.5953935454924535,17,7,Brazil,Mobile,0.9423977222808001,3,0
4772,23,18.600155657097137,47,2,India,Desktop,0.057466629687170534,0,0
4773,21,10.64426084247848,48,14,Germany,Desktop,0.06000676498476121,0,1
4774,21,13.22736041899174,5,4,India,Mobile,0.5547423726176371,6,0
4775,11,16.943293399118488,24,1,India,Desktop,0.9600757960943292,4,1
4776,13,8.4883345246866,49,13,Germany,Desktop,0.2204736423667888,6,0
4777,5,9.747594345583405,7,5,Brazil,Mobile,0.3307919697162005,9,1
4778,1,9.371332645016851,23,5,South Africa,Desktop,0.09864797454787366,8,0
4779,24,8.745158405643677,47,4,Germany,Mobile,0.3622472304368498,0,0
4780,12,18.65952778964411,17,10,Germany,Desktop,0.044332480020079945,7,0
4781,11,16.920738041474216,12,12,India,Desktop,0.3890939977447432,9,0
4782,17,3.96199981753357,11,12,Germany,Desktop,0.5554877749420309,3,0
4783,4,3.9462203445877284,11,7,Russia,Mobile,0.9750048266842612,8,0
4784,15,9.701651267353842,34,6,South Africa,Mobile,0.81838797964195,1,0
4785,25,3.775832781190563,47,13,India,Mobile,0.8220654107753492,8,0
4786,9,13.143675714880153,37,10,Brazil,Mobile,0.22814432457219713,7,1
4787,21,4.58644893071121,29,3,Brazil,Mobile,0.0872347021688451,5,0
4788,20,11.40271875140242,48,2,Brazil,Mobile,0.6030747041042436,4,0
4789,19,2.1299590460669195,36,4,Brazil,Desktop,0.5211381950557674,2,0
4790,19,7.698734271427641,27,9,Brazil,Desktop,0.5165038765776313,0,0
4791,12,14.189433026107798,42,10,India,Desktop,0.10900798620070984,5,0
4792,5,10.712700924101272,22,5,Russia,Desktop,0.4938848942633258,9,0
4793,10,19.608850747981787,2,1,Russia,Mobile,0.15035574059956835,4,0
4794,17,17.733868329191793,47,11,Brazil,Desktop,0.42211459371183824,7,1
4795,5,8.463274022776723,36,3,Russia,Mobile,0.06216263264481603,0,1
4796,22,2.8187577465009426,48,9,South Africa,Desktop,0.856892599408569,9,0
4797,16,17.221273402070338,30,7,Russia,Desktop,0.013180086305917826,0,0
4798,7,18.402217585664086,7,3,Germany,Mobile,0.9393231394453297,6,0
4799,28,16.771293081542662,12,1,Brazil,Mobile,0.8628918227289389,7,1
4800,9,4.3030989365557675,3,4,Germany,Desktop,0.752608072569303,9,0
4801,3,19.96247241942118,17,9,Germany,Mobile,0.9825505822857247,0,0
4802,15,6.654515987949929,41,12,Brazil,Mobile,0.05381999712758312,8,0
4803,16,15.03568843055066,32,7,India,Desktop,0.6415971060523467,6,1
4804,18,18.344627774042987,8,5,Russia,Mobile,0.849302090471716,6,0
4805,14,6.24236805795277,23,13,South Africa,Mobile,0.12661709653076936,7,0
4806,3,18.348653984187187,38,11,India,Mobile,0.5847749786665273,7,0
4807,12,7.5706684255076055,30,14,South Africa,Desktop,0.3939219086946718,0,0
4808,9,19.57543800291301,15,6,Brazil,Mobile,0.43582711334709334,3,0
4809,28,7.062680366848543,10,1,Russia,Mobile,0.9125240853852262,8,0
4810,7,19.161844845641035,38,7,India,Mobile,0.5386514502747324,2,0
4811,9,2.9638037160681483,15,12,Brazil,Desktop,0.09326204484632417,5,0
4812,13,14.766896210056634,30,5,India,Desktop,0.9372161738444289,3,0
4813,18,11.578000409066068,46,7,Germany,Desktop,0.1852111705628955,0,0
4814,5,10.601787388209152,26,5,Russia,Mobile,0.8926368164720639,2,0
4815,13,6.02289765660512,45,5,Russia,Desktop,0.97092072108536,2,1
4816,4,14.700724215976855,14,3,Brazil,Mobile,0.8778374631606956,2,0
4817,2,5.434570846033528,3,5,Brazil,Desktop,0.6771337778089205,5,0
4818,16,11.95115232772583,36,8,Brazil,Desktop,0.7435518198230903,8,0
4819,9,6.558416534724515,26,14,Russia,Mobile,0.6998672437647552,6,0
4820,9,19.20118483606441,14,8,Germany,Mobile,0.46052438785506267,6,0
4821,6,2.5153614890417506,31,2,Russia,Mobile,0.2744197187451871,0,0
4822,11,5.5951090420022584,14,11,Brazil,Mobile,0.2850027299510297,8,0
4823,22,6.361590914974059,40,1,South Africa,Mobile,0.7311678612861375,3,1
4824,24,9.453220863820697,10,2,Germany,Mobile,0.6260364483205502,7,0
4825,22,6.189144353660963,9,11,Russia,Mobile,0.5848840339691468,0,0
4826,1,10.844283624838134,46,7,South Africa,Desktop,0.6526088379243976,7,0
4827,4,17.7043794186537,40,3,Germany,Desktop,0.7747862354308889,8,0
4828,13,14.817141585365075,43,8,Russia,Desktop,0.7483409146455335,4,0
4829,23,12.439315649631999,42,4,Brazil,Mobile,0.10539640579240184,6,0
4830,13,3.6020572036882337,18,10,Russia,Desktop,0.3630350497067144,9,0
4831,13,14.491857951006962,36,10,Germany,Mobile,0.2639671367840857,1,0
4832,2,4.995457117596917,36,8,Brazil,Desktop,0.5382386622241452,0,0
4833,9,16.154612947310564,12,14,India,Desktop,0.061416082371578806,5,0
4834,24,6.501021653182757,40,2,South Africa,Mobile,0.762464047492507,8,0
4835,8,9.506877109776216,3,13,Brazil,Desktop,0.10652733376272383,0,0
4836,7,8.308463641722703,18,14,Brazil,Desktop,0.2714020259106179,9,0
4837,4,17.45865046414742,7,5,Germany,Desktop,0.7827415052210476,0,1
4838,18,4.2778002568413465,31,6,Germany,Desktop,0.05155998291870845,3,0
4839,3,12.181607882926194,1,1,South Africa,Desktop,0.6602010685559916,9,1
4840,28,4.55710896997512,31,14,Germany,Mobile,0.9244782717943864,5,0
4841,6,14.68632505037936,13,1,Brazil,Mobile,0.6176378171877879,8,0
4842,12,18.29140630030066,29,14,South Africa,Desktop,0.7126574874014109,1,0
4843,12,9.822937769610562,3,9,South Africa,Mobile,0.7922668725225469,4,0
4844,21,10.785660684769566,29,5,Russia,Mobile,0.22224632218615148,6,0
4845,28,18.693611056689722,35,14,Brazil,Desktop,0.5809639180125632,3,0
4846,8,11.377844995688427,15,4,Brazil,Mobile,0.30905671603018914,5,1
4847,22,10.776771884892097,21,14,Germany,Mobile,0.2494953792253053,5,0
4848,22,12.409923848677474,19,1,Brazil,Mobile,0.19245641508555444,3,0
4849,1,14.406135254533135,28,3,Germany,Desktop,0.5854306153027108,3,0
4850,4,3.923900751566565,4,13,Brazil,Desktop,0.7945319265538051,8,0
4851,21,16.779989499347288,45,4,Russia,Desktop,0.8758890641884456,0,0
4852,28,9.839090494158667,13,11,Brazil,Desktop,0.4285859461418594,4,0
4853,11,3.3022731781547394,15,11,Russia,Desktop,0.37289900019793887,8,0
4854,3,16.15128804556784,48,5,Brazil,Desktop,0.687306902100591,8,0
4855,13,8.785099490352898,39,14,Brazil,Desktop,0.7803592418523506,8,0
4856,25,3.806614911710971,32,10,India,Mobile,0.2533193366723966,1,0
4857,17,13.40802271177851,3,12,Brazil,Desktop,0.29729088421103667,6,0
4858,22,17.84236436180555,30,14,Russia,Mobile,0.5333933191509503,9,0
4859,22,17.979563169451755,20,5,South Africa,Desktop,0.4443856878399437,7,0
4860,10,19.237942546561516,2,10,Russia,Desktop,0.7057877330597222,0,0
4861,21,17.618698275800384,25,8,Brazil,Desktop,0.5044849909877459,1,0
4862,12,2.038536548218554,11,13,Germany,Desktop,0.11159910572258269,0,0
4863,15,8.844340995441025,1,13,India,Mobile,0.16595319478810455,8,0
4864,21,16.733766438299057,48,3,Germany,Desktop,0.9019088438206396,9,0
4865,10,8.592554107972536,49,7,India,Mobile,0.22739836482992892,4,0
4866,14,12.827873114834711,48,14,India,Mobile,0.050086091417900214,3,0
4867,13,12.913705052741577,10,13,Germany,Mobile,0.7314545582872253,7,0
4868,5,8.570455472698814,17,6,Brazil,Desktop,0.6840111438446408,2,0
4869,6,18.280530691063177,30,10,Russia,Desktop,0.6000760186548199,7,0
4870,24,11.058110216950118,35,11,Germany,Mobile,0.5022561544647606,2,0
4871,2,10.366115706875014,19,10,South Africa,Desktop,0.9695803540468195,5,1
4872,22,19.955247421914127,46,10,India,Desktop,0.11983229591845335,3,0
4873,17,10.8830065533071,34,11,Russia,Desktop,0.5101627825781501,7,0
4874,4,5.211168534714459,32,6,South Africa,Mobile,0.5640449434700436,6,0
4875,14,11.235249611541885,12,10,Russia,Mobile,0.022492918380839333,4,0
4876,10,16.652301239358742,43,9,Brazil,Mobile,0.4119924248043385,2,0
4877,3,15.983485884169067,17,14,South Africa,Mobile,0.7828021253886411,4,0
4878,25,16.19447177195248,6,7,Germany,Mobile,0.47109875524293243,3,0
4879,3,14.744428111962412,13,13,Russia,Desktop,0.8752784497909168,7,0
4880,15,6.575920923200388,39,11,Germany,Mobile,0.6447989318894592,4,1
4881,6,17.517513545124167,22,7,Germany,Mobile,0.7660853640498742,9,1
4882,17,18.08198237677277,11,11,Russia,Mobile,0.80448013519236,9,0
4883,12,5.494748539133883,7,14,Russia,Mobile,0.6895002394401333,4,1
4884,22,4.34820145792509,45,1,India,Desktop,0.7493806600263511,1,0
4885,20,19.560889434604018,45,1,India,Desktop,0.6953105398212477,8,0
4886,24,17.62983134570662,21,9,South Africa,Mobile,0.5504637484536232,5,0
4887,29,18.07825064977904,1,9,South Africa,Desktop,0.566532965595433,0,1
4888,11,17.954774923239114,30,12,South Africa,Mobile,0.1898847826368013,2,0
4889,25,11.750362832607111,19,11,India,Mobile,0.8274392333790569,3,0
4890,4,13.635231259984394,47,10,Germany,Mobile,0.3121373137718988,9,0
4891,26,11.81653133840555,46,3,Brazil,Desktop,0.5357368824653311,9,0
4892,28,2.9217142854259235,29,11,Brazil,Desktop,0.24954555794251598,1,0
4893,26,15.419055536349909,35,11,Russia,Mobile,0.6958649791062275,9,1
4894,6,11.095976600045844,20,8,India,Mobile,0.9751689521839356,3,0
4895,1,13.658763346224136,36,9,Russia,Mobile,0.8019402346474074,1,0
4896,20,11.047516489559635,39,1,Brazil,Desktop,0.6190954818875669,5,0
4897,23,10.852603801804207,1,12,Russia,Mobile,0.5675065337421009,9,0
4898,28,5.092203970599803,23,14,India,Mobile,0.48977125735292903,8,0
4899,16,7.016846872540681,31,3,India,Desktop,0.20497143176360022,0,1
4900,15,4.8593484549912045,35,13,India,Mobile,0.3480100518442455,4,0
4901,17,5.521993321256164,47,6,Brazil,Desktop,0.4063940741713006,8,0
4902,8,19.513592847565487,45,4,India,Mobile,0.9445690748410104,6,0
4903,28,4.756042023899572,22,8,South Africa,Desktop,0.42558285403601237,5,0
4904,26,6.846867637493737,46,9,South Africa,Mobile,0.586190354795926,6,0
4905,12,12.63061383929453,7,7,India,Mobile,0.9224245406117588,8,1
4906,27,12.983214372259553,33,11,South Africa,Desktop,0.5184264078113431,2,0
4907,22,4.771534335388923,45,1,India,Mobile,0.2514497798640344,7,0
4908,21,16.28691366413382,36,14,Brazil,Desktop,0.38100610659807754,0,0
4909,10,16.13365162243085,44,2,South Africa,Mobile,0.3755392004527829,9,0
4910,27,6.27171867567004,7,1,Brazil,Desktop,0.7147175647021545,5,0
4911,15,7.195993448158288,27,9,South Africa,Mobile,0.29612073046002585,8,1
4912,9,18.883781578270945,2,4,Germany,Desktop,0.7302885777603942,0,0
4913,2,16.862086027630603,17,10,Germany,Desktop,0.8892427118867257,4,0
4914,5,14.560346595125429,1,14,Brazil,Mobile,0.33607301171371184,7,0
4915,6,3.4801979871908095,46,8,South Africa,Mobile,0.13534110024576906,9,0
4916,7,9.528753456246363,30,5,Germany,Desktop,0.6385543509686428,5,0
4917,21,12.067433697382887,22,5,India,Desktop,0.3608544675239942,5,0
4918,25,5.3734031837079845,28,5,Russia,Desktop,0.5339861671445779,2,1
4919,1,10.068078477948042,33,11,Germany,Mobile,0.6341656318396107,7,1
4920,23,12.818465794796419,26,5,Germany,Desktop,0.4077429440609115,0,0
4921,26,7.892780242077186,35,3,India,Desktop,0.9246944517900747,3,0
4922,7,16.05700674110877,11,6,Germany,Desktop,0.39961465417047215,7,0
4923,20,17.128092469498498,7,14,Germany,Mobile,0.3073743272400289,5,0
4924,25,7.824970449813273,28,1,Germany,Mobile,0.8856752210988875,8,0
4925,12,17.09582878086423,25,8,South Africa,Mobile,0.1363017234258097,0,0
4926,16,3.8643781898542704,41,13,Germany,Desktop,0.12420892878559009,1,0
4927,16,17.07912377520781,31,4,Russia,Desktop,0.9356982076056258,0,0
4928,11,4.7495077700170985,3,6,South Africa,Mobile,0.208968414109449,3,0
4929,21,3.4926887451750686,33,2,South Africa,Mobile,0.14843740362464053,8,0
4930,4,13.551957279938202,34,2,Brazil,Mobile,0.5351683040195485,3,0
4931,13,10.494872583595297,21,8,Germany,Mobile,0.04678846621029753,8,1
4932,7,18.34203080743099,37,14,Russia,Desktop,0.6200150007275601,5,1
4933,4,8.537405529635286,49,1,Russia,Mobile,0.4529307983390647,4,0
4934,15,7.168740741877317,19,8,Brazil,Mobile,0.6404119644147335,9,0
4935,19,11.01322831059557,37,10,Russia,Desktop,0.2839369035327505,3,0
4936,9,10.207031343835904,21,10,South Africa,Desktop,0.9054722143489417,9,1
4937,11,8.199704831909388,14,1,India,Mobile,0.2705807127253457,1,0
4938,8,14.487343376569914,10,9,South Africa,Mobile,0.6375646855428606,7,0
4939,1,15.67211301045035,7,1,India,Mobile,0.9450918506276247,2,0
4940,23,17.35371144254246,29,4,Russia,Mobile,0.4008092883412826,0,0
4941,25,19.51141888478617,40,9,Germany,Desktop,0.16142652829284498,9,1
4942,24,6.79981145838508,8,1,India,Mobile,0.06838247591183377,6,0
4943,8,14.889682684819308,39,9,South Africa,Mobile,0.9630179968076062,7,0
4944,13,9.096648238923414,13,14,South Africa,Mobile,0.7637014859939389,6,1
4945,22,14.187475495119946,46,8,South Africa,Mobile,0.9189520600707842,3,0
4946,27,10.567670426285966,19,5,South Africa,Desktop,0.6988330531598115,7,0
4947,4,19.887915849822768,11,6,Brazil,Mobile,0.3424485041893569,9,0
4948,8,15.120238444233498,2,5,Russia,Desktop,0.12301658598338017,3,1
4949,3,19.14484340781784,49,4,Germany,Mobile,0.9293068592750007,4,0
4950,29,17.029451890661342,6,12,Brazil,Mobile,0.48961904413094115,7,0
4951,9,18.25221820094068,29,10,Russia,Mobile,0.3965089962776228,1,0
4952,29,16.65954554986415,41,14,India,Desktop,0.5777920612391232,9,1
4953,2,10.264864346766405,5,13,Brazil,Desktop,0.10655932143106905,7,0
4954,2,6.532192160243919,41,12,Brazil,Mobile,0.30920381937448393,4,0
4955,28,8.6657631581094,30,4,Brazil,Desktop,0.637876107098167,4,0
4956,13,2.3642521875191083,39,14,Brazil,Desktop,0.10012294635715524,6,0
4957,15,11.431877014364009,36,10,India,Mobile,0.1352427589648839,3,0
4958,28,11.091040404867357,27,8,South Africa,Desktop,0.5105878640910555,2,1
4959,23,11.454508366948788,18,8,Brazil,Desktop,0.623457124601091,5,0
4960,12,19.532562049497148,49,9,Russia,Desktop,0.18700170579379072,5,0
4961,26,18.406172062187107,36,3,South Africa,Desktop,0.03308463445549181,9,0
4962,4,4.910830009941944,16,10,India,Desktop,0.9583668927667561,5,0
4963,26,8.639885388006006,5,8,Germany,Mobile,0.027492657882556837,6,0
4964,8,9.631211230338714,9,3,India,Mobile,0.0020520415206412013,3,0
4965,9,8.489592521329659,34,2,Germany,Mobile,0.3233405688281997,2,0
4966,23,16.372927344870433,34,2,Russia,Desktop,0.2224531687755682,2,0
4967,5,11.432678057616565,36,9,Germany,Mobile,0.5735863620982109,2,0
4968,24,12.297796705489251,31,4,Brazil,Desktop,0.8942088768410802,1,0
4969,20,17.35424406178266,20,5,South Africa,Mobile,0.4811076724393146,5,0
4970,18,16.506706761476455,17,2,South Africa,Desktop,0.7733012088169706,0,0
4971,11,4.379807410765395,20,9,Brazil,Desktop,0.9092270384789499,5,1
4972,15,14.850462513505416,28,7,South Africa,Desktop,0.18939965360620747,7,0
4973,28,9.83785032023664,21,3,India,Mobile,0.4883108861220059,5,0
4974,22,7.303680255125008,19,6,Brazil,Desktop,0.6420699995987295,1,0
4975,9,2.900338776239354,3,7,Brazil,Mobile,0.3318832379203446,6,0
4976,17,10.770492086218118,30,14,South Africa,Desktop,0.7397521109884252,2,0
4977,27,8.397860253041564,5,12,Germany,Desktop,0.705314975221825,8,0
4978,26,6.527234714175215,42,6,Russia,Mobile,0.4210942841514196,7,0
4979,12,14.504091132745236,6,10,Germany,Mobile,0.08795375342446143,5,0
4980,7,15.850736971680567,3,11,India,Desktop,0.011568783482579614,0,0
4981,10,6.406211342529646,49,10,Brazil,Desktop,0.36934956216085046,1,1
4982,25,2.8900538602282504,42,6,Brazil,Desktop,0.08206884511759827,7,0
4983,26,17.27754861017423,24,13,India,Mobile,0.781624443208261,5,1
4984,25,2.1792753416774597,44,8,Russia,Desktop,0.33432578326898077,0,0
4985,10,18.868024890586497,1,14,Brazil,Desktop,0.6660982757916968,8,0
4986,27,13.297157731688706,36,8,Germany,Desktop,0.34637898730045835,7,0
4987,13,7.793239433623765,15,5,India,Desktop,0.7959384168280181,1,0
4988,19,6.436602372381252,41,14,Brazil,Mobile,0.8884124966197812,9,0
4989,11,2.162101956760554,38,4,Germany,Mobile,0.83751414926274,4,0
4990,13,6.238485506195788,44,11,India,Mobile,0.4844735639798533,2,0
4991,21,4.47910942730854,18,5,India,Mobile,0.0839516108698205,0,0
4992,8,13.018991973016622,23,9,India,Desktop,0.3717111057934295,6,0
4993,8,4.997820594688424,47,12,Russia,Desktop,0.42445599470508266,8,1
4994,4,11.515337075659147,29,10,India,Mobile,0.9602540108568747,6,0
4995,15,12.622095602200474,41,6,South Africa,Desktop,0.5654973052070956,2,0
4996,28,7.364750570244461,22,3,South Africa,Desktop,0.6408462328964416,5,0
4997,11,2.6311690823369367,24,3,India,Desktop,0.7820035810020739,2,1
4998,11,2.6705698510555296,45,14,Brazil,Mobile,0.5682024672103387,3,0
4999,1,2.474251979490517,48,1,South Africa,Mobile,0.5984846091827619,0,0
5000,17,15.304244008457832,13,5,Germany,Mobile,0.2453277973346053,1,0
5001,15,7.724174686657366,33,6,Germany,Desktop,0.0588666075612756,0,0
5002,20,16.333403347417946,22,8,Brazil,Desktop,0.7213858791090356,9,0
5003,6,9.771190829171285,35,11,Germany,Desktop,0.848684697354426,1,0
5004,24,10.15396581493935,17,9,Brazil,Mobile,0.4120001833251038,3,0
5005,22,11.231886845172328,22,7,Germany,Mobile,0.5489144532482098,5,0
5006,28,14.83456621475187,5,1,India,Mobile,0.3072852273357036,7,1
5007,25,6.923051584934727,25,7,Germany,Mobile,0.45022059346573473,9,1
5008,15,4.188572291603484,6,10,India,Desktop,0.20888972626645508,8,0
5009,9,12.009032033446307,17,9,Germany,Desktop,0.759886808104961,9,0
5010,14,7.885597218369307,31,4,Germany,Mobile,0.49191178777509514,6,0
5011,18,9.964843646024672,17,11,Germany,Mobile,0.5471565532110789,3,0
5012,26,13.645040750071496,33,12,India,Desktop,0.03708807826122318,6,0
5013,17,10.89426334054287,39,7,Germany,Desktop,0.6223983922933474,0,1
5014,18,13.165018707815172,48,9,Germany,Mobile,0.20265581200778948,9,0
5015,5,11.7956000380453,37,1,Russia,Mobile,0.38339464436487214,5,0
5016,20,15.316334694849784,48,12,India,Mobile,0.41271570009584213,0,0
5017,20,14.70685911880916,4,10,South Africa,Desktop,0.4487325974880907,7,0
5018,9,11.615418052555146,43,9,Brazil,Desktop,0.22743638911476327,3,0
5019,11,14.220254375474724,14,4,Russia,Desktop,0.8501102247156406,7,0
5020,24,17.724072840907027,13,12,Germany,Desktop,0.4278501507046225,7,0
5021,22,9.780883180187034,27,8,South Africa,Desktop,0.6121344579082613,1,0
5022,1,9.429735309478286,24,3,South Africa,Mobile,0.613937545693773,5,0
5023,18,15.756421175342842,27,2,Germany,Mobile,0.6069846744213653,9,0
5024,6,12.485969066755892,8,13,Germany,Mobile,0.5593180089495972,3,1
5025,27,3.2781220440065937,47,12,Russia,Mobile,0.8226257482647886,2,1
5026,2,18.058016282439464,39,8,India,Mobile,0.8126178137471891,8,0
5027,15,2.5540958402775225,21,8,Russia,Desktop,0.41714457260485904,9,0
5028,29,15.471134411775376,41,3,India,Mobile,0.6358460481306217,8,0
5029,26,15.658294568677633,11,13,South Africa,Mobile,0.10282924452668674,1,0
5030,21,19.15599953507475,31,8,Brazil,Mobile,0.09077267826835012,4,0
5031,14,2.9744193512417736,27,11,Germany,Desktop,0.4799164055212619,9,0
5032,5,12.743423494120837,42,11,Russia,Mobile,0.9002040236060214,9,0
5033,6,9.701130271286953,46,6,South Africa,Desktop,0.6499997025236955,6,1
5034,6,7.951393187471757,48,10,Russia,Mobile,0.6692164226475942,8,0
5035,22,3.6257340853833147,27,9,India,Mobile,0.1576733120795013,7,0
5036,18,12.127774154083566,8,10,Germany,Desktop,0.45330444426883887,9,0
5037,14,10.622733062143045,33,13,India,Mobile,0.40079094498449364,3,0
5038,10,3.8819802467184368,12,6,India,Mobile,0.7829783467541931,2,0
5039,14,13.024811127747501,35,8,India,Desktop,0.13782409677226803,0,0
5040,13,15.283156164552892,34,2,South Africa,Mobile,0.5391910073308044,0,0
5041,3,15.811009418965668,16,1,Germany,Desktop,0.9113515025488518,8,0
5042,6,18.296717388723692,36,10,Brazil,Desktop,0.892459889652398,3,1
